osm_id,name,highway,waterway,aerialway,barrier,man_made,other_tags,20mph,Order,Area,Year,LENGTH_GEO,START_X,START_Y,MID_X,MID_Y,END_X,END_Y,CENTROID_X,CENTROID_Y,INSIDE_X,INSIDE_Y,PART_COUNT,PNT_COUNT,BEARING,EXT_MIN_X,EXT_MIN_Y,EXT_MAX_X,EXT_MAX_Y
24213087,Sanquhar Road,residential,,,,,"""maxspeed""=>""20 mph""",YES,S1,Crookston,2011,86.10681761120,252060.02288999999,661904.12386800000,252043.59524800000,661864.38174099999,252044.82477000001,661821.42022700002,252047.49081500000,661863.65623700002,252043.54954599999,661863.04272400006,1.00000000000,5.00000000000,190.41284135800,252042.93742900001,661821.42022700002,252060.02288999999,661904.12386800000
24213091,Marlach Place,residential,,,,,"""maxspeed""=>""20 mph""",YES,S1,Crookston,2011,36.78083066650,252043.59658799999,661864.42099799996,252025.61416999999,661867.68738400005,252008.42150200001,661874.20900499995,252025.75893200000,661868.28407299996,252025.41963799999,661867.76117499999,1.00000000000,3.00000000000,285.55004157800,252008.42150200001,661864.42099799996,252043.59658799999,661874.20900499995
24213093,Sanquhar Road,residential,,,,,"""maxspeed""=>""20 mph""",YES,S1,Crookston,2011,198.97153877300,252036.92219700001,661941.63393300003,252102.50002899999,662012.45759799995,252188.92710599999,662024.44858900004,252104.95170300000,662004.96173099999,252095.16786700001,662002.41235100001,1.00000000000,12.00000000000,61.41775937370,252036.92219700001,661941.63393300003,252188.92710599999,662037.26893400005
24213094,Sanquhar Road,residential,,,,,"""maxspeed""=>""20 mph""",YES,S1,Crookston,2011,130.34559521300,252091.83343100001,661997.84409000003,252131.86869000000,661950.95176600001,252187.28841800001,661931.34726099996,252136.45085600001,661960.10765599995,252141.68111500001,661952.70076699997,1.00000000000,9.00000000000,124.86223499400,252091.83343100001,661931.34726099996,252187.28841800001,661997.84409000003
24213099,Dalmellington Road,residential,,,,,"""junction""=>""roundabout""",YES,S1,Crookston,2011,36.41650848680,252199.45035000000,662007.46092200000,252202.72027300001,661989.55110799999,252205.99019600000,661971.64129299996,252202.72027300001,661989.55110799999,252202.72027300001,661989.55110799999,1.00000000000,2.00000000000,169.65306503000,252199.45035000000,661971.64129299996,252205.99019600000,662007.46092200000
24213101,Dalmellington Road,residential,,,,,"""cycleway""=>""lane""",YES,S1,Crookston,2011,35.82315346220,252061.63007000001,661981.71126899996,252047.65287600001,661992.90855000005,252033.67568200000,662004.10583100002,252047.65287600001,661992.90855000005,252047.65287600001,661992.90855000005,1.00000000000,2.00000000000,308.69859483600,252033.67568200000,661981.71126899996,252061.63007000001,662004.10583100002
24213103,Chirmorie Crescent,residential,,,,,,YES,S1,Crookston,2011,104.94168689900,252073.43332099999,662154.34678300004,252106.62770499999,662154.10132100002,252073.43332099999,662154.34678300004,252090.46542399999,662154.21789700002,252082.31690999999,662167.94036699994,1.00000000000,11.00000000000,90.00000000000,252073.43332099999,662137.53999700001,252106.96723200000,662171.13061600004
24213104,Chirmorie Crescent,residential,,,,,,YES,S1,Crookston,2011,81.40367591950,252073.43332099999,662154.34678300004,252033.08663199999,662159.46657499997,251992.39905400001,662160.32071400003,252033.02440600001,662158.57605899998,252032.96101699999,662159.46921200003,1.00000000000,4.00000000000,274.21627833200,251992.39905400001,662154.34678300004,252073.43332099999,662160.32071400003
24213105,Dalmellington Road,residential,,,,,,YES,S1,Crookston,2011,81.35382449200,252084.64266200000,662138.38234200003,252075.26366299999,662099.85416300001,252110.23327600001,662084.02501099999,252085.21926400001,662103.83147800004,252078.72566900001,662115.96150800004,1.00000000000,6.00000000000,154.78964916300,252073.71602200001,662084.02501099999,252110.23327600001,662138.38234200003
24213112,Chirmorie Place,residential,,,,,,YES,S1,Crookston,2011,42.34437881500,252073.71602200001,662102.01130500005,252054.12022899999,662106.38901299995,252037.57209300000,662119.53966200002,252054.66620499999,662107.68503399997,252053.64872000000,662106.65838599997,1.00000000000,4.00000000000,295.87152596700,252037.57209300000,662100.76236199995,252073.71602200001,662119.53966200002
24213113,Markdow Avenue,residential,,,,,,YES,S1,Crookston,2011,162.73791566000,252102.33720099999,662142.16689500003,252168.71651299999,662096.80929999996,252241.14806800001,662059.75734100002,252169.33567400000,662097.75719799998,252169.43125200001,662096.44367900002,1.00000000000,4.00000000000,120.69685444200,252102.33720099999,662059.75734100002,252241.14806800001,662142.16689500003
24213115,Bargany Road,residential,,,,,,YES,S1,Crookston,2011,124.43071836500,252106.05483300000,662160.72943199996,252163.27713800000,662170.45547299995,252219.82939999999,662151.39142999996,252162.62690700000,662163.99868299998,252166.30429000000,662168.68870199996,1.00000000000,8.00000000000,94.69201132440,252106.05483300000,662149.17248700000,252219.82939999999,662176.68354500004
24245893,Commercial Road,unclassified,,,,,"""maxspeed""=>""20mph""",YES,S1,Gorbals,2011,324.10323063600,252137.63132600000,662175.25635200005,252233.30262400000,662198.76010700001,252255.78794700000,662065.32847199996,252215.81803200001,662177.39920300001,252231.08095300000,662199.95346400002,1.00000000000,12.00000000000,132.93380201400,252130.12643100001,662065.32847199996,252279.17187699999,662236.16234299995
24245928,Errol Gardens,unclassified,,,,,"""maxspeed""=>""20mph"",""oneway""=>""yes""",YES,S1,Gorbals,2011,54.86178903130,252270.88105500001,662133.31196099997,252297.77813200001,662128.45247200003,252324.79928300000,662131.46355999995,252297.79574999999,662129.71942300000,252297.69317300001,662128.45845000003,1.00000000000,4.00000000000,91.96342012710,252270.88105500001,662127.78316400002,252324.79928300000,662133.31196099997
24245929,Errol Gardens,unclassified,,,,,"""maxspeed""=>""20mph"",""oneway""=>""yes""",YES,S1,Gorbals,2011,142.40505517200,259437.86620799999,664089.85323600005,259399.33930800000,664029.98760200001,259362.27543499999,663969.20923299994,259399.65465300001,664029.79086900002,259399.34586199999,664029.99778700003,1.00000000000,3.00000000000,212.06963527600,259362.27543499999,663969.20923299994,259437.86620799999,664089.85323600005
24245933,Old Rutherglen Road,residential,,,,,"""maxspeed""=>""20mph"",""oneway""=>""yes""",YES,S1,Gorbals,2011,140.05045946400,259110.42092000000,664029.94901200000,259157.06710099999,663977.73653300002,259203.71328299999,663925.52405300003,259157.06710099999,663977.73653300002,259157.06710099999,663977.73653300002,1.00000000000,2.00000000000,138.22267164600,259110.42092000000,663925.52405300003,259203.71328299999,664029.94901200000
24245939,Old Rutherglen Road,residential,,,,,"""maxspeed""=>""20mph"",""oneway""=>""yes""",YES,S1,Gorbals,2011,140.01747440500,259194.34384500000,663909.44599499996,259148.35479099999,663962.21632300003,259102.36573699999,664014.98665199999,259148.35479099999,663962.21632300003,259148.35479099999,663962.21632300003,1.00000000000,2.00000000000,318.92802666900,259102.36573699999,663909.44599499996,259194.34384500000,664014.98665199999
24245944,Benny Lynch Court,residential,,,,,"""maxspeed""=>""20mph""",YES,S1,Gorbals,2011,169.68987052400,259148.56734199999,664101.72300799994,259228.09433600001,664072.19539100002,259296.66791200000,664026.22304299998,259226.81379799999,664070.18748299999,259225.96416999999,664072.98630100000,1.00000000000,4.00000000000,117.01196333100,259148.56734199999,664026.22304299998,259296.66791200000,664101.72300799994
24245962,Sandiefield Road,residential,,,,,"""access""=>""no"",""maxspeed""=>""20mph"",""source:name""=>""OS_Opendata_Locator""",YES,S1,Gorbals,2011,167.74781270400,259296.66791200000,664026.22304299998,259218.89463800000,664057.30789399997,259139.85166900000,664085.32311100001,259218.77271200001,664057.01312300004,259218.81391600001,664057.33650400001,1.00000000000,3.00000000000,290.65015504200,259139.85166900000,664026.22304299998,259296.66791200000,664085.32311100001
24245964,Cumberland Street,residential,,,,,"""maxspeed""=>""20mph"",""oneway""=>""yes""",YES,S1,Gorbals,2011,55.89827491690,259311.13480299999,664118.82535599999,259296.30911100001,664095.13760200003,259282.91775200001,664070.64985299995,259296.51802200000,664095.02108199999,259296.33108500001,664095.17271199997,1.00000000000,3.00000000000,210.35808991500,259282.91775200001,664070.64985299995,259311.13480299999,664118.82535599999
24245988,Cumberland Street,residential,,,,,"""maxspeed""=>""20mph"",""oneway""=>""yes""",YES,S1,Gorbals,2011,103.90074930200,258987.43340400001,664022.27923400002,258953.79637800000,664004.90848400001,258932.65311099999,663957.56334300002,258955.22883800001,664001.73998399999,258950.92332300000,663999.51911500003,1.00000000000,4.00000000000,220.24703275700,258932.65311099999,663957.56334300002,258987.43340400001,664031.75127300003
24246027,Alexander Crescent,residential,,,,,"""maxspeed""=>""20mph""",YES,S1,Gorbals,2011,251.69803300900,258929.05677900001,663947.36752400000,259050.52029499999,663914.70730100002,259158.90139899999,663851.48270299996,259047.56611099999,663907.47507699998,259052.24296700000,663913.71078099997,1.00000000000,5.00000000000,112.64454808800,258929.05677900001,663851.48270299996,259158.90139899999,663947.36752400000
24246090,Southside Crescent,residential,,,,,"""maxspeed""=>""20mph""",YES,S1,Gorbals,2011,251.15956765700,259154.11741499999,663836.92619899998,259043.83243000001,663896.94800199999,258922.45078200000,663928.63848600001,259041.13845500001,663890.06973100000,259045.49978499999,663896.04055599996,1.00000000000,4.00000000000,291.59764348700,258922.45078200000,663836.92619899998,259154.11741499999,663928.63848600001
24246099,Handel Place,residential,,,,,"""maxspeed""=>""20mph""",YES,S1,Gorbals,2011,213.43252446100,258893.43164900001,663835.62009099999,258997.59001399999,663837.48330199998,259010.29326199999,663746.52753800002,258982.09215499999,663818.43431000004,258961.64419100000,663844.77016199997,1.00000000000,13.00000000000,127.32104744900,258893.43164900001,663746.52753800002,259027.81993900001,663845.10599800001
24246102,Naburn Gate,unclassified,,,,,"""maxspeed""=>""20mph"",""oneway""=>""yes""",YES,S1,Gorbals,2011,160.71332608100,259010.29326199999,663746.52753800002,258934.49728300000,663753.00427200005,258878.75129300001,663808.50060399994,258938.09509200000,663760.31512799999,258933.69658600001,663753.43779000000,1.00000000000,9.00000000000,295.22642401200,258878.75129300001,663738.36458099994,259010.29326199999,663808.50060399994
24246104,Camden Terrace,residential,,,,,"""maxspeed""=>""20mph""",YES,S1,Gorbals,2011,98.03536357430,258959.59174800001,663742.89892599999,258936.04870000001,663699.91387000005,258917.72270099999,663655.70021200005,258936.31627300000,663699.85085699998,258936.34715300001,663700.45878800005,1.00000000000,3.00000000000,205.64830240400,258917.33557600001,663655.70021200005,258959.59174800001,663742.89892599999
24246124,Naburn Gate,unclassified,,,,,"""maxspeed""=>""20mph"",""oneway""=>""yes""",YES,S1,Gorbals,2011,163.51968879600,259010.29326199999,663746.52753800002,259083.42696499999,663712.13434700004,259119.74828699999,663646.29715200001,259078.61678099999,663707.48789900006,259079.75366300001,663714.99048299994,1.00000000000,9.00000000000,132.48102494800,259010.29326199999,663646.29715200001,259120.32360000000,663746.52753800002
24246139,Errol Gardens,unclassified,,,,,"""maxspeed""=>""20mph""",YES,S1,Gorbals,2011,144.16268346800,259154.11741499999,663836.92619899998,259120.53825200000,663773.15671899996,259086.96204700001,663709.38568099996,259120.53857700000,663773.15654800006,259120.53825200000,663773.15671899996,1.00000000000,3.00000000000,207.76866384500,259086.96204700001,663709.38568099996,259154.11741499999,663836.92619899998
24246146,Jane Place,unclassified,,,,,"""maxspeed""=>""20mph""",YES,S1,Gorbals,2011,153.84283137400,259108.27532099999,663646.87071599998,259069.16281099999,663701.98970499996,259010.29326199999,663746.52753800002,259066.61479200001,663700.23063899996,259063.86837000001,663704.83807800000,1.00000000000,9.00000000000,315.48550456900,259010.29326199999,663646.87071599998,259108.68607900001,663746.52753800002
24246236,Queen Elizabeth Gardens,residential,,,,,"""maxspeed""=>""20mph"",""oneway""=>""yes""",YES,S1,Gorbals,2011,189.04635498900,259197.78563500001,663914.71331699996,259280.52431499999,663869.05228299997,259363.54105699999,663823.88565800001,259280.53938599999,663869.07740800001,259280.52941399999,663869.04955100000,1.00000000000,5.00000000000,118.72106326400,259197.78563500001,663823.88565800001,259363.54105699999,663914.71331699996
24246744,Moffat Street,unclassified,,,,,,YES,S1,Gorbals,2011,75.67107652940,259284.49507300000,663866.92450600001,259266.66945600000,663833.55791400000,259248.84383900001,663800.19132200000,259266.66945600000,663833.55791400000,259266.66945600000,663833.55791400000,1.00000000000,2.00000000000,208.11271386300,259248.84383900001,663800.19132200000,259284.49507300000,663866.92450600001
24246761,McNeil Street,unclassified,,,,,"""maxspeed""=>""20mph""",YES,S1,Gorbals,2011,191.85351134400,259322.29770299999,663759.72791999998,259374.70439100001,663840.03563499998,259426.56967900001,663920.71438899997,259374.47410100000,663840.19348899997,259374.70960100001,663840.04373699997,1.00000000000,5.00000000000,32.93139090550,259322.29770299999,663759.72791999998,259426.56967900001,663920.71438899997
24246766,Hayfield Street,unclassified,,,,,"""maxspeed""=>""20mph""",YES,S1,Gorbals,2011,71.53112166090,259772.30352600000,663987.14482799999,259795.84034500000,664001.78381399997,259772.30352600000,663987.14482799999,259785.38704500001,663995.01957000000,259779.84096900001,663999.69764799997,1.00000000000,9.00000000000,90.00000000000,259772.30352600000,663986.52778300003,259796.50917899999,664007.38486999995
24246778,McNeil Gardens,residential,,,,,"""maxspeed""=>""20mph""",YES,S1,Gorbals,2011,263.77550986400,259778.37293600000,663863.79568800004,259702.06940300000,663756.25128500001,259621.18165300001,663656.04759099998,259702.31749799999,663756.17105200002,259703.04834499999,663757.67939199996,1.00000000000,9.00000000000,217.11274048200,259621.18165300001,663656.04759099998,259778.37293600000,663863.79568800004
24246781,McNeil Gardens,residential,,,,,"""maxspeed""=>""20mph""",YES,S1,Gorbals,2011,81.02292588430,259709.95113599999,663767.74936999998,259677.36941099999,663791.81374100002,259644.78768499999,663815.87811299996,259677.36941099999,663791.81374100002,259677.36941099999,663791.81374100002,1.00000000000,2.00000000000,306.44901643300,259644.78768499999,663767.74936999998,259709.95113599999,663815.87811299996
24246798,Turnlaw Street,residential,,,,,"""maxspeed""=>""20mph""",YES,S1,Gorbals,2011,109.56497604200,259730.27809800001,663795.84683800000,259773.99396800000,663762.84534600005,259818.14783000000,663730.43511199998,259774.07513400001,663762.95491400000,259773.99130699999,663762.84735399997,1.00000000000,3.00000000000,126.66462512800,259730.27809800001,663730.43511199998,259818.14783000000,663795.84683800000
24246801,Waterside Street,pedestrian,,,,,,YES,S1,Gorbals,2011,79.70383635630,259785.30509200000,663754.30647900002,259807.69160300001,663787.26886499999,259838.98594499999,663772.02566000004,259809.61727799999,663776.84788999998,259802.47376200001,663779.58600300003,1.00000000000,3.00000000000,71.73277952570,259785.30509200000,663754.30647900002,259838.98594499999,663791.72831699997
24246802,Snowdon Street,residential,,,,,"""maxspeed""=>""20mph""",YES,S1,Gorbals,2011,118.17294799200,259690.57062200000,663739.47655200004,259738.40865600001,663704.81194399996,259786.24669100001,663670.14733499999,259738.40865600001,663704.81194399996,259738.40865600001,663704.81194399996,1.00000000000,2.00000000000,125.92800467800,259690.57062200000,663670.14733499999,259786.24669100001,663739.47655200004
24246807,Sandyfaulds Street,unclassified,,,,,"""maxspeed""=>""20mph""",YES,S1,Gorbals,2011,35.34173831810,259825.91768399999,663723.08945500001,259815.39568799999,663708.89619000000,259804.87369199999,663694.70292499999,259815.39568799999,663708.89619000000,259815.39568799999,663708.89619000000,1.00000000000,2.00000000000,216.55091714100,259804.87369199999,663694.70292499999,259825.91768399999,663723.08945500001
24246817,Silverfir Street,residential,,,,,,YES,S1,Gorbals,2011,63.71364835340,259705.63689800000,663648.45611499995,259688.34255400000,663621.70833299996,259662.73749800000,663635.18927500001,259686.46230700001,663630.80983200006,259692.63597999999,663628.34863300005,1.00000000000,3.00000000000,252.81553102300,259662.73749800000,663619.16662799998,259705.63689800000,663648.45611499995
24246820,Birch Street,unclassified,,,,,"""source:name""=>""OS_Opendata_Locator""",YES,S1,Gorbals,2011,89.20372076080,259435.89010399999,663683.50538700004,259459.71059500001,663721.20536000002,259483.53083900001,663758.90548800002,259459.71056100001,663721.20538099995,259459.71059500001,663721.20536000002,1.00000000000,3.00000000000,32.28629986730,259435.89010399999,663683.50538700004,259483.53083900001,663758.90548800002
24246839,Cumberland Place,unclassified,,,,,"""maxspeed""=>""20mph""",YES,S1,Gorbals,2011,205.45503379700,259675.16769599999,663535.52273500001,259627.07129800000,663444.81738000002,259553.08907099999,663425.58042200003,259622.87588599999,663453.87729199999,259634.40142000001,663457.09203299996,1.00000000000,8.00000000000,227.99423989000,259553.08907099999,663402.87445200002,259675.16769599999,663535.52273500001
24246852,Oregon Place,unclassified,,,,,,YES,S1,Gorbals,2011,55.66058110950,259638.45926999999,663463.88710399996,259615.25552899999,663479.24511100003,259592.05178800001,663494.60311799997,259615.25552899999,663479.24511100003,259615.25552899999,663479.24511100003,1.00000000000,2.00000000000,303.49963311700,259592.05178800001,663463.88710399996,259638.45926999999,663494.60311799997
24246859,Hallside Place,residential,,,,,"""maxspeed""=>""20mph""",YES,S1,Gorbals,2011,73.04270130650,259414.15891100001,663698.52159000002,259394.22134600001,663667.92933700001,259374.28378100001,663637.33708400000,259394.22134600001,663667.92933700001,259394.22134600001,663667.92933700001,1.00000000000,2.00000000000,213.09306786300,259374.28378100001,663637.33708400000,259414.15891100001,663698.52159000002
24247397,Coplaw Street,residential,,,,,"""oneway""=>""yes""",YES,S1,Govanhill,2011,61.92342657400,259315.87610400000,663581.65494299994,259332.19757900000,663607.95965900004,259348.51905500001,663634.26437600004,259332.19757900000,663607.95965900004,259332.19757900000,663607.95965900004,1.00000000000,2.00000000000,31.81865719650,259315.87610400000,663581.65494299994,259348.51905500001,663634.26437600004
24247453,Govanhill Street,residential,,,,,,YES,S1,Govanhill,2011,118.79736297000,259266.31816900001,663789.56687099999,259254.57585400000,663745.17399100005,259304.43626100000,663712.90877400001,259265.90055100000,663747.40307700005,259264.73028200000,663738.60170000000,1.00000000000,4.00000000000,153.56122595700,259241.38136100001,663712.90877400001,259304.43626100000,663789.56687099999
24247457,Annandale Street,pedestrian,,,,,,YES,S1,Govanhill,2011,158.27505531700,258118.59380500001,663103.14391600003,258195.32817699999,663083.92184500000,258272.48087199999,663066.36702899996,258195.38803300000,663084.16162999999,258195.34899900001,663083.91716700001,1.00000000000,4.00000000000,103.44079833000,258118.59380500001,663066.36702899996,258272.48087199999,663103.14391600003
24247460,South Annandale Street,residential,,,,,,YES,S1,Govanhill,2011,252.01792931000,258431.43350899999,662895.49523300002,258552.73065000001,662861.43077300000,258675.53590600000,662833.47928900004,258553.02233300000,662862.61367100000,258552.63670800001,662861.45706299995,1.00000000000,4.00000000000,104.25481407300,258431.43350899999,662833.47928900004,258675.53590600000,662895.49523300002
24247471,Carfin Street,residential,,,,,,YES,S1,Govanhill,2011,12.85110246810,258564.62369800001,663101.61509400001,258563.04045599999,663095.38866599998,258563.21138299999,663089.06512599997,258563.35196700000,663095.37142099999,258563.06300900000,663095.47735900001,1.00000000000,3.00000000000,186.42078532700,258562.58184100001,663089.06512599997,258564.62369800001,663101.61509400001
24247573,Govanhill Street,residential,,,,,,YES,S1,Govanhill,2011,128.31274735500,258506.82254200001,662874.27812699997,258489.45432399999,662812.53828400001,258472.25520099999,662750.74924699997,258489.48467100001,662812.52954599995,258489.45367600000,662812.53578499996,1.00000000000,4.00000000000,195.63332351300,258472.25520099999,662750.74924699997,258506.82254200001,662874.27812699997
24298739,Westerlands,residential,,,,,,YES,NW1,Anniesland,2011,100.01974478100,258670.50571400000,662762.25461099995,258622.19242400001,662775.14047700004,258573.87913500000,662788.02634400001,258622.19242400001,662775.14047700004,258622.19242400001,662775.14047700004,1.00000000000,2.00000000000,284.93398850000,258573.87913500000,662762.25461099995,258670.50571400000,662788.02634400001
24298740,Murchison,residential,,,,,,YES,NW1,Anniesland,2011,325.22839480700,258822.65058399999,662788.30109700002,258979.45881499999,662745.42386800004,259136.32057400001,662713.68846600002,258979.34795100000,662745.37648300000,258978.69557300000,662745.63565099996,1.00000000000,7.00000000000,103.38027574400,258822.65058399999,662708.66440899996,259136.32057400001,662788.30109700002
24298744,Murchison,residential,,,,,,YES,NW1,Anniesland,2011,67.48991403840,254960.56992700000,668768.35243400000,254948.02474399999,668799.65894899995,254922.90758800000,668818.85528599995,254945.94661700001,668797.69463299995,254949.21999400001,668797.10477900004,1.00000000000,4.00000000000,323.28638368400,254922.90758800000,668768.35243400000,254960.56992700000,668818.85528599995
24298749,Eider,residential,,,,,,YES,NW1,Anniesland,2011,62.27756284510,255003.16672000001,668853.24100499996,254973.74771600001,668863.43282099999,254944.32871300000,668873.62463700003,254973.74771600001,668863.43282099999,254973.74771600001,668863.43282099999,1.00000000000,2.00000000000,289.10795196500,254944.32871300000,668853.24100499996,255003.16672000001,668873.62463700003
24298752,Dunlin,residential,,,,,,YES,NW1,Anniesland,2011,197.65152049000,255039.38229099999,668939.93650299998,254975.52102099999,668955.75545000006,254938.92098299999,668864.10510799999,254982.93039100000,668938.16204099997,254967.33420700001,668932.63824799994,1.00000000000,9.00000000000,232.95333241900,254938.92098299999,668864.10510799999,255039.38229099999,668984.16105000000
24298755,Dunlin,residential,,,,,,YES,NW1,Anniesland,2011,75.44959609480,255003.59437499999,668984.16105000000,255028.66424300001,669011.01347400004,255060.47516800000,669031.28227800003,255029.49074000001,669010.14165699994,255029.56973500000,669011.59042200004,1.00000000000,4.00000000000,50.36094481130,255003.59437499999,668984.16105000000,255060.47516800000,669031.28227800003
24298760,Hutton,residential,,,,,,YES,NW1,Anniesland,2011,51.21221720790,255012.24213100001,668883.48735099996,255037.31212600000,668878.65864599997,255062.90928800000,668878.13586799998,255037.42242500000,668879.55957499996,255037.53164800000,668878.65416200005,1.00000000000,3.00000000000,96.02924652980,255012.24213100001,668878.13586799998,255062.90928800000,668883.48735099996
24298765,Hutton,residential,,,,,,YES,NW1,Anniesland,2011,149.40609059700,255070.95572200001,668892.44540199998,255060.63006200001,668821.50144400005,254996.56390300000,668816.47420199995,255048.80303499999,668835.72068100004,255064.13086999999,668847.33358199999,1.00000000000,6.00000000000,224.39819923700,254996.56390300000,668809.60812999995,255070.95572200001,668892.44540199998
24298767,Hutton,residential,,,,,,YES,NW1,Anniesland,2011,278.24359019800,254988.50571299999,668792.86523400003,255046.12905100000,668691.77710199996,254937.55804599999,668754.80117600004,255008.17843400000,668727.17970500002,255011.35053900001,668760.55745900003,1.00000000000,12.00000000000,233.23582955600,254937.55804599999,668686.90478300001,255056.22294100001,668792.86523400003
24317312,Millhouse Drive,residential,,,,,,YES,NW1,Year,,41.28736904000,254968.75199300001,668709.60530699999,254957.80327999999,668692.10766400001,254946.85456599999,668674.61002100003,254957.80327999999,668692.10766400001,254957.80327999999,668692.10766400001,1.00000000000,2.00000000000,212.03524698800,254946.85456599999,668674.61002100003,254968.75199300001,668709.60530699999
24317316,Millhouse Drive,residential,,,,,,YES,NW1,Year,,63.73764818600,255033.59228700001,668686.90478300001,255021.73861700000,668658.00606299995,255005.09270899999,668630.83531400003,255021.26496500001,668658.17685100005,255021.46957600000,668657.56691399997,1.00000000000,3.00000000000,206.94379845200,255005.09270899999,668630.83531400003,255033.59228700001,668686.90478300001
24317317,Millhouse Drive,residential,,,,,,YES,NW1,Year,,301.53611809800,255904.14325699999,669133.23082699999,255961.89623400001,669256.00519699999,256020.60677000001,669141.38015900005,255962.47281599999,669207.07839699998,255926.61291900001,669231.57500700001,1.00000000000,12.00000000000,85.99735186150,255903.08754700000,669133.23082699999,256020.60677000001,669257.03803299996
24317319,Millhouse Crescent,residential,,,,,,YES,NW1,Year,,33.77778413630,255903.08754700000,669177.23707999999,255886.20428700000,669177.56585200003,255869.32102700000,669177.89462399995,255886.20428700000,669177.56585200003,255886.20428700000,669177.56585200003,1.00000000000,2.00000000000,271.11559355600,255869.32102700000,669177.23707999999,255903.08754700000,669177.89462399995
24317322,Millhouse Crescent,residential,,,,,,YES,NW1,Year,,40.55311718510,255916.17723900001,669221.48479300004,255900.58122200001,669234.40506300004,255881.29472500001,669235.77840700001,255899.90886600001,669232.21111300006,255901.88340399999,669233.40377300000,1.00000000000,4.00000000000,292.28207469800,255881.29472500001,669221.48479300004,255916.17723900001,669237.13627699995
24317323,Millhouse Crescent,residential,,,,,,YES,NW1,Year,,45.39139360340,255949.86119699999,669254.05366800004,255935.63083200000,669271.72972299997,255921.40046700000,669289.40577800001,255935.63083200000,669271.72972299997,255935.63083200000,669271.72972299997,1.00000000000,2.00000000000,321.16369269900,255921.40046700000,669254.05366800004,255949.86119699999,669289.40577800001
24317324,Millhouse Crescent,residential,,,,,,YES,NW1,Year,,46.88210001820,255924.05218500001,669304.94341800001,255938.29679800000,669321.38276600000,255949.47479199999,669341.83046600001,255938.05587200000,669321.80074900005,255938.77191899999,669322.60831200005,1.00000000000,5.00000000000,34.57466747600,255924.05218500001,669304.94341800001,255949.47479199999,669341.83046600001
24317328,Millhouse Drive,residential,,,,,,YES,NW1,Year,,42.49794892340,255963.46123900000,669339.19272499997,255975.66735700000,669321.99106799997,255988.85559799999,669305.53567999997,255976.12401999999,669322.33853900002,255975.61686300000,669322.09125199995,1.00000000000,5.00000000000,142.96531776300,255963.46123900000,669305.53567999997,255988.85559799999,669339.19272499997
24317329,Millhouse Drive,residential,,,,,,YES,NW1,Year,,61.78213521500,255988.85559799999,669305.53567999997,256004.40337300001,669293.18134999997,255988.85559799999,669305.53567999997,255996.65064899999,669299.40544600005,255988.76403500000,669294.82239999995,1.00000000000,13.00000000000,90.00000000000,255986.72802499999,669289.37231999997,256006.60698800001,669309.26683500002
24317332,Millhouse Drive,residential,,,,,,YES,NW1,Year,,45.45156821230,256005.00592400000,669236.32372300001,256021.36989599999,669250.93175100000,256043.94005400001,669251.61120199994,256022.39958200001,669248.16178900003,256021.14073499999,669250.82032000006,1.00000000000,4.00000000000,68.56255597680,256005.00592400000,669236.32372300001,256043.94005400001,669251.61120199994
25292707,Drumry Road East,residential,,,,,,YES,NW1,West Drumchapel,2011,34.55398804710,256019.01064200001,669190.80602899997,256036.28472600001,669190.68640899996,256053.54287300000,669191.15995000000,256036.28270000001,669190.76180500002,256036.27532200000,669190.68647499999,1.00000000000,3.00000000000,89.41279536500,256019.01064200001,669190.62760799995,256053.54287300000,669191.15995000000
25292714,Drumry Road East,residential,,,,,,YES,NW1,West Drumchapel,2011,42.35686624430,256018.81902299999,669219.44703299995,256000.68893500001,669208.81065700005,255985.27585000001,669194.29055399995,256001.21459799999,669208.05926600005,256000.43947200000,669208.57564699999,1.00000000000,3.00000000000,233.13108615600,255985.27585000001,669194.29055399995,256018.81902299999,669219.44703299995
25292720,Heathcot Avenue,residential,,,,,,YES,NW1,West Drumchapel,2011,293.48381205100,251795.97473600000,670924.88094800001,251649.57707500001,670932.93035599997,251503.97250199999,670945.89760499995,251649.57910999999,670932.71053899999,251649.85798500001,670932.91455999995,1.00000000000,5.00000000000,274.11672477100,251503.97250199999,670924.04430600000,251795.97473600000,670945.89760499995
25292774,Halgreen Avenue,residential,,,,,,YES,NW1,West Drumchapel,2011,581.49971680700,251503.97250199999,670945.89760499995,251217.46802400000,670918.41230299999,250930.08995400000,670949.53739399998,251217.17987800000,670925.83579200006,251216.14846000000,670918.51270600001,1.00000000000,9.00000000000,270.36338753000,250930.08995400000,670910.69175100001,251503.97250199999,670949.53739399998
25292776,Kendoon Avenue,residential,,,,,,YES,NW1,West Drumchapel,2011,586.66656414100,251366.45743700000,670913.44561900001,251156.35068800001,670831.03225699998,250967.33252400000,670940.06636099995,251160.13487800001,670849.66463599994,251169.25162100000,670830.55556400004,1.00000000000,12.00000000000,273.81584899800,250960.75659800001,670828.80551300000,251381.72843900000,670940.06636099995
25292781,Inchfad Drive,residential,,,,,,YES,NW1,West Drumchapel,2011,589.19298574800,251445.31612500001,671204.75942000002,251162.47849099999,671140.51468400005,250927.52698900001,671064.95098700002,251164.59097600001,671147.05855900003,251186.61081400001,671139.53972500004,1.00000000000,11.00000000000,254.88987140200,250927.52698900001,671064.95098700002,251445.31612500001,671204.75942000002
